Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.268
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.4799164
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2645.24068
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.7
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,46.1
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,33.62128662
Burkina Faso,BFA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,36.13007431
Burkina Faso,BFA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,31.18180844
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,14.6238
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.5
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.389
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.27913697
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1104.777188
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.882
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.4
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Burundi,BDI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Burundi,BDI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,11.0009
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.3
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.915
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.3202446
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9481.073354
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.907
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.5
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.43159404
Cabo Verde,CPV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.5825937
Cabo Verde,CPV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,89.81309033
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.7601
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.1
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.246
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.03373806
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6918.816269
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.528
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.1
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,55.13468126
Cambodia,KHM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.85029324
Cambodia,KHM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,50.61932274
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.6606
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.3
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.231
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.37461619
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5188.977509
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.443
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.5
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.60667243
Cameroon,CMR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.20723116
Cameroon,CMR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,47.9945057
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,41.775
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,71
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.653
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.84587457
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,63578.32019
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.24536585
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.5
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.4793777
Canada,CAN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.3663712
Canada,CAN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,106.643898
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,94
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.279
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.35008974
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,82295.58207
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.984
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.60122681
Cayman Islands,CYM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,84.1326828
Cayman Islands,CYM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,87.01467133
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1217.849771
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,18.818
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,189.1
Central African Republic,CAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Central African Republic,CAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Central African Republic,CAF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.7
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.956
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.27519675
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2624.117897
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.528
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.3
Chad,TCD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Chad,TCD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Chad,TCD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.4865
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.7
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.096
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.76355586
Channel Islands,CHI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Channel Islands,CHI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Channel Islands,CHI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Channel Islands,CHI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Channel Islands,CHI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.147
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.79204391
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,30820.3527
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.176
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.9
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.0683289
Chile,CHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,105.1298523
Chile,CHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,106.9745331
Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,93.5377
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Chile,CHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.249
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.63953528
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23032.17663
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.202
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
China,CHN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
China,CHN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.6113
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.98
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.21763611
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20695.74268
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.508
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.3
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.5737762
Colombia,COL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.587738
Colombia,COL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,99.64246368
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.7964
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.547
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.04646331
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3641.629204
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.481
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.8
Comoros,COM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Comoros,COM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Comoros,COM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.7685
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.9
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.816
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.77460355
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1590.164042
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.979
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.8
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Congo, Dem. Rep.",COD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Congo, Dem. Rep.",COD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.4996
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.5
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.522
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.00328766
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6647.496817
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.5
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Congo, Rep.",COG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Congo, Rep.",COG,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,37.4939
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.6
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.108
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.64220033
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25924.74038
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.316
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.8
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,131.9075928
Costa Rica,CRI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,138.9204254
Costa Rica,CRI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,125.2015076
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.598
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Costa Rica,CRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.325
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.44056876
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6719.443816
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.562
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47.9
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,54.07141083
Cote d'Ivoire,CIV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,52.16684666
Cote d'Ivoire,CIV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,55.87073305
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,38.4133
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,72
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.306
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.84925497
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41958.27423
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.57560976
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.9
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.5777969
Croatia,HRV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.4960175
Croatia,HRV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,102.8194885
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.0716
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.96
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.99775717
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.629
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.3
Cuba,CUB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.627149
Cuba,CUB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,104.2431593
Cuba,CUB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,103.0396342
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,68.25
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cuba,CUB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.82
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.10560608
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28640.68723
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.729
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Curacao,CUW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Curacao,CUW,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Curacao,CUW,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Curacao,CUW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Curacao,CUW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.40076844
Cyprus,CYP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,54850.9375
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.434
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.8
Cyprus,CYP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.005722
Cyprus,CYP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.5284195
Cyprus,CYP,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,104.4608917
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,89.601
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.806
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.66948294
Czechia,CZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,51709.83739
